alpha,step,alpha_curr,nll_W,nll_V,reg,train_acc,test_acc,test_std,mean_cos_vsft,min_cos_vsft,numerical_rank,s2_s1,mean_abs_basis_cos,mean_top1_weight,mean_entropy,max_possible_entropy,base_test_acc,delta_vs_base
25.0,5500,3.125,0.04764893278479576,0.04762716218829155,0.22318951785564423,0.9953800865002809,0.5636601974016492,0.15141048681760969,0.7768253684043884,0.7586750984191895,10,0.15203113853931427,0.8590420484542847,0.951732873916626,0.1006864383816719,2.302585092994046,0.5919370650810681,-0.02827686767941895
25.0,6000,4.166666666666667,0.05239054188132286,0.052359193563461304,0.21876966953277588,0.9936773129408515,0.5641501213562384,0.15067623577653272,0.7812103033065796,0.7641979455947876,10,0.14897578954696655,0.8669248819351196,0.955569863319397,0.09242883324623108,2.302585092994046,0.5919370650810681,-0.027786943724829705
25.0,6500,5.208333333333333,0.05720679089426994,0.05723460018634796,0.21580131351947784,0.9923957456536845,0.5620061980507928,0.14987621659647224,0.7842073440551758,0.7673352956771851,10,0.14733253419399261,0.8721686601638794,0.9551233053207397,0.09309688210487366,2.302585092994046,0.5919370650810681,-0.029930867030275365
25.0,7000,6.25,0.06267519295215607,0.06267928332090378,0.21380387246608734,0.9904478388694563,0.5626434873648357,0.15025898318864211,0.7862033247947693,0.7696013450622559,10,0.14642323553562164,0.8756938576698303,0.9571273326873779,0.08957741409540176,2.302585092994046,0.5919370650810681,-0.029293577716232422
25.0,7500,7.291666666666667,0.06853232532739639,0.06851878017187119,0.2121523916721344,0.9878431940912853,0.5617485758427628,0.1512509357454293,0.787853479385376,0.7719374895095825,10,0.14623430371284485,0.8784571290016174,0.9583068490028381,0.08685893565416336,2.302585092994046,0.5919370650810681,-0.030188489238305305
25.0,8000,8.333333333333334,0.07707550376653671,0.07643992453813553,0.21080878376960754,0.9844564148473786,0.5614406062168792,0.1501409258347681,0.7890794277191162,0.7735716104507446,10,0.14641053974628448,0.8804114460945129,0.9590901136398315,0.08542491495609283,2.302585092994046,0.5919370650810681,-0.030496458864188947
25.0,8500,9.375,0.08151362836360931,0.081542007625103,0.20988593995571136,0.9827575824351075,0.5604607459407506,0.14986653273442166,0.7901341319084167,0.7750929594039917,10,0.14671052992343903,0.8820736408233643,0.9598878622055054,0.08405738323926926,2.302585092994046,0.5919370650810681,-0.031476319140317566
25.0,9000,10.416666666666666,0.08879339694976807,0.08879078924655914,0.20882277190685272,0.9809279537409457,0.5610628845667932,0.1510741282306419,0.7911729216575623,0.7763569951057434,10,0.14713144302368164,0.8837312459945679,0.9584793448448181,0.08661740273237228,2.302585092994046,0.5919370650810681,-0.03087418051427493
25.0,9500,11.458333333333334,0.09691020101308823,0.09692121297121048,0.20789723098278046,0.9774284373798685,0.562117140953754,0.15115728650781207,0.7921098470687866,0.7775574326515198,10,0.147674560546875,0.8851140737533569,0.9582486152648926,0.08641417324542999,2.302585092994046,0.5919370650810681,-0.029819924127314157
25.0,10000,12.5,0.10571423918008804,0.10580574721097946,0.2070353776216507,0.974712278856828,0.5627159953073927,0.15132810346750847,0.7929612994194031,0.7785762548446655,10,0.14838039875030518,0.8863769769668579,0.9583232402801514,0.08543044328689575,2.302585092994046,0.5919370650810681,-0.029221069773675445
25.0,10500,13.541666666666666,0.11570252478122711,0.11544393002986908,0.20620670914649963,0.9712781530195816,0.5622335808936315,0.15008513159258716,0.7938201427459717,0.7796827554702759,10,0.1489841639995575,0.8876456022262573,0.9596993923187256,0.08299604058265686,2.302585092994046,0.5919370650810681,-0.029703484187436624
25.0,11000,14.583333333333334,0.12697184085845947,0.12693999707698822,0.2052861899137497,0.9683625127530074,0.5626822168005683,0.14974552965960278,0.794713020324707,0.7804222106933594,10,0.149807408452034,0.8889592885971069,0.9601137638092041,0.08242704719305038,2.302585092994046,0.5919370650810681,-0.029254848280499846
25.0,11500,15.625,0.14040763676166534,0.1402251422405243,0.2043994665145874,0.9632797956003276,0.5634772768941055,0.15038542079391753,0.7955936789512634,0.7812618017196655,10,0.15093925595283508,0.8902441263198853,0.9612069129943848,0.07992878556251526,2.302585092994046,0.5919370650810681,-0.028459788186962598
25.0,12000,16.666666666666668,0.15510860085487366,0.15502697229385376,0.20339266955852509,0.9582406593481236,0.5642291310055958,0.14988537430347132,0.7966092824935913,0.7820632457733154,10,0.1520693302154541,0.8917180299758911,0.9612317085266113,0.08032434433698654,2.302585092994046,0.5919370650810681,-0.02770793407547234
25.0,12500,17.708333333333332,0.17446915805339813,0.1743462085723877,0.20219366252422333,0.9524921075132312,0.5642932980123136,0.14981909310105573,0.7977921366691589,0.7829529047012329,10,0.1536802053451538,0.893405020236969,0.962250292301178,0.07831992208957672,2.302585092994046,0.5919370650810681,-0.027643767068754488
25.0,13000,18.75,0.20081055164337158,0.20080380141735077,0.2004312127828598,0.9439284912698818,0.5648899247220005,0.15075241704716105,0.7995885014533997,0.7838984727859497,10,0.15603144466876984,0.8957025408744812,0.9633979797363281,0.07594373822212219,2.302585092994046,0.5919370650810681,-0.027047140359067634
25.0,13500,19.791666666666668,0.2671564817428589,0.2671847641468048,0.1829127073287964,0.9090440527864517,0.5658049360279671,0.15001806923061778,0.8169716000556946,0.7852261066436768,10,0.15961574018001556,0.8775656819343567,0.9680071473121643,0.06606380641460419,2.302585092994046,0.5919370650810681,-0.026132129053101028
25.0,14000,20.833333333333332,0.3196496367454529,0.31961750984191895,0.18070976436138153,0.9042560607629336,0.5654329300303269,0.15152908610688282,0.819381833076477,0.7866573333740234,10,0.16202720999717712,0.8874727487564087,0.9673134088516235,0.06776745617389679,2.302585092994046,0.5919370650810681,-0.02650413505074123
25.0,14500,21.875,0.32297855615615845,0.32296881079673767,0.19040492177009583,0.8879801136006188,0.5651008779702543,0.14968528894642924,0.8096336722373962,0.7884460687637329,9,0.16582201421260834,0.8564326167106628,0.9719868302345276,0.06017988547682762,2.302585092994046,0.5919370650810681,-0.026836187110813814
25.0,15000,22.916666666666668,0.4360666275024414,0.4361651837825775,0.16798458993434906,0.8632820963685783,0.5689557593087761,0.1515441685657788,0.8321005702018738,0.7909203171730042,10,0.1689976304769516,0.8883784413337708,0.9746644496917725,0.054924048483371735,2.302585092994046,0.5919370650810681,-0.02298130577229207
25.0,15500,23.958333333333332,0.5497275590896606,0.5497227907180786,0.1600271314382553,0.8503578327762722,0.5708663912075486,0.15168082213917808,0.8400867581367493,0.7917885780334473,9,0.17393498122692108,0.889339029788971,0.9727493524551392,0.05753067880868912,2.302585092994046,0.5919370650810681,-0.021070673873519574
25.0,16000,25.0,0.5432178974151611,0.5432304739952087,0.153018519282341,0.8277235016574317,0.5707860082257593,0.15094500419013684,0.8470123410224915,0.7928394079208374,9,0.18167637288570404,0.8865976333618164,0.9725141525268555,0.057125724852085114,2.302585092994046,0.5919370650810681,-0.021151056855308825
25.0,16500,25.0,0.8760884404182434,0.8760793209075928,0.12489525228738785,0.7559287794173285,0.5828984593293757,0.1513142655549898,0.8749440312385559,0.79353266954422,8,0.19762052595615387,0.9107713103294373,0.9772329926490784,0.047792691737413406,2.302585092994046,0.5919370650810681,-0.009038605751692463
25.0,17000,25.0,1.1233713626861572,1.1232457160949707,0.09543494135141373,0.7144405696580894,0.5877986036682731,0.15272725497692907,0.9051807522773743,0.7938017249107361,10,0.20078082382678986,0.9167976379394531,0.9842914938926697,0.03402489796280861,2.302585092994046,0.5919370650810681,-0.004138461412795058
25.0,17500,25.0,1.1816449165344238,1.1812926530838013,0.08868228644132614,0.6973380679871065,0.5883379360575833,0.14894179210776154,0.9141969680786133,0.7945331931114197,9,0.19250941276550293,0.9112632274627686,0.9844575524330139,0.033261943608522415,2.302585092994046,0.5919370650810681,-0.003599129023484804
25.0,18000,25.0,1.2208348512649536,1.2204687595367432,0.05518272519111633,0.6613460764202015,0.5880955126936628,0.14889450339092866,0.945591151714325,0.7955113053321838,6,0.16902515292167664,0.9240541458129883,0.9911753535270691,0.020659811794757843,2.302585092994046,0.5919370650810681,-0.003841552387405356
25.0,18500,25.0,1.2181098461151123,1.2181332111358643,0.0633353441953659,0.665935313106452,0.5878567633493301,0.1489842095212294,0.9370564818382263,0.7962688207626343,7,0.08217242360115051,0.9319077730178833,0.991276204586029,0.020032964646816254,2.302585092994046,0.5919370650810681,-0.004080301731738012
25.0,19000,25.0,1.1804789304733276,1.1799120903015137,0.050110023468732834,0.6455375976693989,0.5924648891037476,0.1465506497562927,0.9500811696052551,0.7982776761054993,7,0.025933612138032913,0.9490431547164917,0.9955527782440186,0.010976867750287056,2.302585092994046,0.5919370650810681,0.0005278240226794795
25.0,19500,25.0,1.232433795928955,1.2324557304382324,0.04923394322395325,0.6438518822757913,0.5930599529582163,0.1458341340776435,0.950779914855957,0.8020973801612854,6,0.02819872461259365,0.953230082988739,0.9960185289382935,0.01035573985427618,2.302585092994046,0.5919370650810681,0.0011228878771482043
25.0,19999,25.0,1.1154464483261108,1.1154465675354004,0.051954519003629684,0.6453689379496291,0.5906504755884959,0.14865199419579883,0.9484686255455017,0.808923602104187,8,0.03390705585479736,0.9487581253051758,0.9952550530433655,0.010800093412399292,2.302585092994046,0.5919370650810681,-0.00128658949257221
50.0,0,0.0,0.7008141875267029,0.6849660277366638,0.0,0.6005335156276345,0.5930499474366854,0.1443091056935125,0.15202198922634125,0.12146781384944916,10,0.5969102382659912,0.17161695659160614,0.196231409907341,2.1650989055633545,2.302585092994046,0.5919370650810681,0.0011128823556172396
50.0,500,0.0,0.025406818836927414,0.025325782597064972,0.0,0.9984241092054443,0.564645351376837,0.15333364627854532,0.01691865362226963,0.0007833894342184067,10,0.8993591070175171,0.0586080364882946,0.6136970520019531,0.8319469094276428,2.302585092994046,0.5919370650810681,-0.027291713704231113
50.0,1000,0.0,0.010429427959024906,0.010385999456048012,0.0,0.9988824949320134,0.5666045462540681,0.15119584394967076,0.015451448038220406,0.0004588095471262932,10,0.8967920541763306,0.05800836533308029,0.6557728052139282,0.7330448031425476,2.302585092994046,0.5919370650810681,-0.02533251882700005
50.0,1500,0.0,0.00502254581078887,0.005022569093853235,0.0,0.9989943817706799,0.5648557426674026,0.15076533146703713,0.015768814831972122,0.0026029441505670547,10,0.9088804721832275,0.054224107414484024,0.6580272912979126,0.7277613282203674,2.302585092994046,0.5919370650810681,-0.027081322413665565
50.0,2000,0.0,0.0032140598632395267,0.003214041469618678,0.0,0.9989943817706799,0.5646681973621959,0.15030811169701652,0.016040852293372154,0.002999057061970234,10,0.9157581329345703,0.05244171619415283,0.6593003869056702,0.7262848019599915,2.302585092994046,0.5919370650810681,-0.02726886771887227
50.0,2500,0.0,0.0023238195572048426,0.002323779510334134,0.0,0.9989943817706799,0.5641817885321593,0.15054954497706852,0.016166482120752335,0.0031714248470962048,10,0.9196126461029053,0.0513777993619442,0.6603043675422668,0.7242929935455322,2.302585092994046,0.5919370650810681,-0.027755276548908858
50.0,3000,0.0,0.0018177380552515388,0.001817725715227425,0.0,0.9989943817706799,0.5637805169001149,0.15091524899294836,0.016227226704359055,0.0033447779715061188,10,0.9222722053527832,0.05055220052599907,0.6611551642417908,0.7225669026374817,2.302585092994046,0.5919370650810681,-0.028156548180953256
50.0,3500,0.0,0.0015041022561490536,0.0015040902653709054,0.0,0.9989943817706799,0.5645281065497963,0.15029035017825274,0.016247790306806564,0.003326697275042534,10,0.9243649244308472,0.04990240931510925,0.6616965532302856,0.7215312719345093,2.302585092994046,0.5919370650810681,-0.027408958531271788
50.0,4000,0.0,0.0012979033635929227,0.0012979181483387947,0.0,0.9989943817706799,0.5649049699639556,0.1506595889548207,0.016259051859378815,0.0033293534070253372,10,0.926135241985321,0.049369536340236664,0.6620126962661743,0.7214289903640747,2.302585092994046,0.5919370650810681,-0.027032095117112576
50.0,4500,2.0833333333333335,0.05359303951263428,0.053594980388879776,0.23610351979732513,0.9954424356811827,0.5668347849066218,0.14655256461268468,0.76398766040802,0.7439365386962891,10,0.17082257568836212,0.8360121846199036,0.938906729221344,0.12696848809719086,2.302585092994046,0.5919370650810681,-0.02510228017444638
50.0,5000,4.166666666666667,0.0768880620598793,0.07699747383594513,0.21819515526294708,0.9865027140134509,0.5659755340499479,0.14650275290308026,0.7818765640258789,0.7650544047355652,10,0.14865697920322418,0.86702960729599,0.9512206315994263,0.09893124550580978,2.302585092994046,0.5919370650810681,-0.0259615310311202
50.0,5500,6.25,0.09843567758798599,0.09841272234916687,0.21142692863941193,0.9769101584270466,0.5652413171715129,0.14632955393256453,0.788505494594574,0.7720589637756348,10,0.14432616531848907,0.8782522678375244,0.9533638954162598,0.09380460530519485,2.302585092994046,0.5919370650810681,-0.0266957479095552
50.0,6000,8.333333333333334,0.12324541807174683,0.12323565781116486,0.20719440281391144,0.9657115937437794,0.5651169559032275,0.14652208053642835,0.7927805185317993,0.7770336270332336,10,0.14253875613212585,0.8850752115249634,0.9539557099342346,0.09336329996585846,2.302585092994046,0.5919370650810681,-0.026820109177840612
50.0,6500,10.416666666666666,0.1553640067577362,0.1553211510181427,0.2034715861082077,0.9501118683722323,0.5651351829920148,0.1461599820988228,0.7965273857116699,0.7803266048431396,10,0.14153030514717102,0.8907713294029236,0.9528622031211853,0.09659430384635925,2.302585092994046,0.5919370650810681,-0.02680188208905332
50.0,7000,12.5,0.20064452290534973,0.2008601725101471,0.1992827206850052,0.9340885573503922,0.5644734478306724,0.14693623711003273,0.8007718324661255,0.782895028591156,10,0.14258860051631927,0.8966968059539795,0.9527187943458557,0.09626929461956024,2.302585092994046,0.5919370650810681,-0.0274636172503957
50.0,7500,14.583333333333334,0.2869972884654999,0.28699401021003723,0.19043461978435516,0.9035837919359884,0.5659572621056244,0.14840057309425708,0.8096899390220642,0.7855290770530701,10,0.15036535263061523,0.906326413154602,0.9547103047370911,0.09424012154340744,2.302585092994046,0.5919370650810681,-0.025979802975443778
50.0,8000,16.666666666666668,0.4812792241573334,0.4814191162586212,0.15813042223453522,0.8302146388748181,0.5728932450461203,0.1487778381405491,0.8420438766479492,0.7894610166549683,10,0.16744892299175262,0.898544192314148,0.9653053283691406,0.0739789605140686,2.302585092994046,0.5919370650810681,-0.019043820034947867
50.0,8500,18.75,0.7778858542442322,0.7778410911560059,0.1225932389497757,0.7489469701132807,0.5838468799003707,0.14977209114832982,0.8780674338340759,0.7959315776824951,10,0.19037887454032898,0.9177034497261047,0.9757504463195801,0.05196511745452881,2.302585092994046,0.5919370650810681,-0.008090185180697484
50.0,9000,20.833333333333332,0.9250207543373108,0.9250108003616333,0.0720791444182396,0.6735831823551157,0.5899770806450306,0.15030199035041325,0.928286075592041,0.8042781352996826,8,0.16515177488327026,0.9324262142181396,0.9860463738441467,0.031195122748613358,2.302585092994046,0.5919370650810681,-0.0019599844360375096
50.0,9500,22.916666666666668,0.995176374912262,0.9951732158660889,0.0637667179107666,0.6427582227729036,0.590112677446781,0.1506046379782527,0.9365665316581726,0.8268371820449829,8,0.0828528106212616,0.9455987215042114,0.991809606552124,0.017264485359191895,2.302585092994046,0.5919370650810681,-0.0018243876342871612
50.0,10000,25.0,1.2782566547393799,1.2782480716705322,0.03687041625380516,0.6185202474033404,0.5939903074352341,0.14742086328951248,0.9631940722465515,0.9030585885047913,10,0.11270055174827576,0.9722921848297119,0.9985592365264893,0.003174295648932457,2.302585092994046,0.5919370650810681,0.0020532423541659295
50.0,10500,27.083333333333332,1.2195700407028198,1.2195672988891602,0.058826178312301636,0.6115720872382613,0.5948543730612746,0.14814215423827365,0.9674739241600037,0.8883826732635498,9,0.14520777761936188,0.955540120601654,0.9994775652885437,0.0019294689409434795,2.302585092994046,0.5919370650810681,0.002917307980206507
50.0,11000,29.166666666666668,1.507407546043396,1.5074068307876587,0.022489244118332863,0.6085229963571036,0.595411009456604,0.14489077536531778,0.9775285720825195,0.926639974117279,10,0.1191861554980278,0.9787173867225647,0.9998416304588318,0.0007795957499183714,2.302585092994046,0.5919370650810681,0.0034739443755358312
50.0,11500,31.25,1.3325672149658203,1.3324775695800781,0.026721954345703125,0.6000202059441683,0.595146499089064,0.14749642683665398,0.9839352965354919,0.9197039604187012,10,0.13712814450263977,0.9780516028404236,0.9999364018440247,0.0004254413943272084,2.302585092994046,0.5919370650810681,0.0032094340079958927
50.0,12000,33.333333333333336,1.441521406173706,1.4415204524993896,0.006162732839584351,0.5972045593332966,0.5950708083294339,0.14743625379809153,0.9941057562828064,0.9839820861816406,10,0.04621788486838341,0.9965410232543945,0.9998531341552734,0.0006657454068772495,2.302585092994046,0.5919370650810681,0.0031337432483657945
50.0,12500,35.416666666666664,1.3911495208740234,1.3911495208740234,0.014710420742630959,0.6051206350963712,0.5950320153936121,0.14855193774569062,0.9853574633598328,0.9121144413948059,9,0.14695778489112854,0.9833905100822449,0.9999786615371704,0.0001694531092653051,2.302585092994046,0.5919370650810681,0.0030949503125439204
50.0,13000,37.5,1.5260282754898071,1.526028037071228,0.011739569716155529,0.5995684355656653,0.595281301973165,0.1476756321528093,0.9878374338150024,0.9396142959594727,10,0.10247041285037994,0.9848507642745972,0.9999796152114868,0.0001625440054340288,2.302585092994046,0.5919370650810681,0.0033442368920968413
50.0,13500,39.583333333333336,1.6136976480484009,1.6136976480484009,0.008363097906112671,0.5989165236364301,0.5951028502934528,0.147899714925251,0.9920864105224609,0.9725366830825806,10,0.06757352501153946,0.993411123752594,0.9999905228614807,7.91963902884163e-05,2.302585092994046,0.5919370650810681,0.003165785212384642
50.0,14000,41.666666666666664,1.577968716621399,1.5779688358306885,0.008570468984544277,0.598103028380894,0.5940515499695976,0.14735027899647568,0.9916043281555176,0.9711165428161621,8,0.06048480421304703,0.9921468496322632,0.9999964237213135,3.895509507856332e-05,2.302585092994046,0.5919370650810681,0.0021144848885295
50.0,14500,43.75,1.7248293161392212,1.7248293161392212,0.01406862773001194,0.6022718538420657,0.5963884836209411,0.14761014833757366,0.9860588312149048,0.9166562557220459,10,0.14278894662857056,0.9864804148674011,0.9999957084655762,4.27222294092644e-05,2.302585092994046,0.5919370650810681,0.004451418539872964
50.0,15000,45.833333333333336,1.6910861730575562,1.6910861730575562,0.007103228475898504,0.5962833358070825,0.5940150267890754,0.1460480289747079,0.9930000305175781,0.9789547920227051,9,0.0589107908308506,0.993638813495636,0.9999977350234985,2.496283923392184e-05,2.302585092994046,0.5919370650810681,0.0020779617080072255
50.0,15500,47.916666666666664,1.5139304399490356,1.5139304399490356,0.014975405298173428,0.6008599058401828,0.591240804486766,0.14690792388347879,0.9853174090385437,0.8894701600074768,9,0.20676542818546295,0.9769673347473145,0.9999980926513672,2.0286284780013375e-05,2.302585092994046,0.5919370650810681,-0.0006962605943021671
50.0,16000,50.0,1.381719946861267,1.3817198276519775,0.0038610936608165503,0.5944260652416881,0.5938719508425487,0.14580294755128165,0.9962472319602966,0.9773348569869995,7,0.05305658280849457,0.9954257011413574,0.9999961853027344,3.337543239467777e-05,2.302585092994046,0.5919370650810681,0.001934885761480598
50.0,16500,50.0,1.5863200426101685,1.5863200426101685,0.005703425500541925,0.5951188692879167,0.5956107214657975,0.1459840837318135,0.9954083561897278,0.9885283708572388,10,0.03859816864132881,0.994678258895874,0.9999983310699463,1.73099797393661e-05,2.302585092994046,0.5919370650810681,0.0036736563847293846
50.0,17000,50.0,1.6651173830032349,1.6651173830032349,0.0062232972122728825,0.5954607304826423,0.5943122427508712,0.14510382167245686,0.9938756823539734,0.9685080051422119,9,0.066704660654068,0.9938988089561462,0.9999982118606567,1.728267307044007e-05,2.302585092994046,0.5919370650810681,0.002375177669803108
50.0,17500,50.0,1.525820016860962,1.5258201360702515,0.012135160155594349,0.5981845073510537,0.5934044664437848,0.1461536642928123,0.9877530932426453,0.9145522117614746,9,0.1675281673669815,0.982333242893219,0.9999988079071045,1.1845461813209113e-05,2.302585092994046,0.5919370650810681,0.0014674013627166138
50.0,18000,50.0,1.4350248575210571,1.435024619102478,0.011339950375258923,0.5959218817865304,0.5939401628845983,0.14711290293747803,0.9795026183128357,0.906694233417511,9,0.1608097106218338,0.9643946290016174,0.9999966621398926,2.5284809453296475e-05,2.302585092994046,0.5919370650810681,0.0020030978035301406
50.0,18500,50.0,1.5874407291412354,1.5874407291412354,0.004800075199455023,0.5955603901148422,0.5941092901518324,0.1458102080937857,0.9956207275390625,0.9843311309814453,9,0.042857661843299866,0.9950125813484192,0.9999996423721313,4.253558472555596e-06,2.302585092994046,0.5919370650810681,0.002172225070764311
50.0,19000,50.0,1.3655920028686523,1.3655920028686523,0.009734297171235085,0.597027361718802,0.5938275909400659,0.14627593060084818,0.9903305172920227,0.9222428798675537,7,0.15918441116809845,0.9855509400367737,0.9999997615814209,3.219552354494226e-06,2.302585092994046,0.5919370650810681,0.001890525858997738
50.0,19500,50.0,1.4809714555740356,1.4809714555740356,0.002626532455906272,0.5950434078526682,0.5946587881813707,0.14562370225822305,0.9974767565727234,0.9902896881103516,9,0.029621196910738945,0.997949481010437,0.9999997615814209,2.6126774628210114e-06,2.302585092994046,0.5919370650810681,0.0027217231003026088
50.0,19999,50.0,1.587359070777893,1.587359070777893,0.007973283529281616,0.5954929007573888,0.5932837140803434,0.14524627257244327,0.9918586611747742,0.9435926675796509,9,0.1129041239619255,0.9896494746208191,0.9998101592063904,0.00048189260996878147,2.302585092994046,0.5919370650810681,0.0013466489992752795
