pairs_per_user,signal_scale,seed,train_acc,test_acc,subspace_align,best_axis_match,min_abs_basis_cos,w_recovery,group_dir_match,personal,global,other_group,global_dir_norm,median_real_diff_norm
100,0.0,3,0.9837500110268593,0.550374997407198,0.00012865652388427407,8.689425885677338e-05,0.005895188543945551,0.375,0.375,0.5601875,0.5714374999999999,0.5569374999999999,2.2601394653320312,22.03227424621582
100,0.0,4,0.9872500121593475,0.5453749999403954,9.541297185933217e-05,7.192984048742801e-05,0.030314549803733826,0.375,0.4000000059604645,0.5636875,0.5818125000000001,0.5703125,2.400949478149414,22.03227424621582
400,0.0,0,0.8354999974370003,0.5751249991357327,0.0002920371189247817,0.0002474077045917511,0.13943760097026825,0.35,0.5,0.5730625,0.5768125,0.5733125,2.4728667736053467,22.03227424621582
400,0.0,1,0.8265624985098838,0.5761249989271164,0.00016966489783953875,0.00012148800306022167,0.15130896866321564,0.35,0.6000000238418579,0.5747500000000001,0.5741249999999999,0.5730000000000001,2.354159355163574,22.03227424621582
400,0.0,2,0.8300625026226044,0.5726250037550926,0.00027628077077679336,0.00020303670316934586,0.0034375954419374466,0.325,0.6499999761581421,0.57275,0.575875,0.57725,2.2469608783721924,22.03227424621582
400,0.0,3,0.827250000834465,0.5835000053048134,0.00021292726160027087,0.00012721651000902057,0.022253016009926796,0.35,0.4749999940395355,0.5685,0.5706249999999999,0.566875,2.355135202407837,22.03227424621582
400,0.0,4,0.8331874996423722,0.5827499955892563,9.654717723606154e-05,5.9312209486961365e-05,0.18445658683776855,0.4,0.42500001192092896,0.5818749999999999,0.583125,0.58025,2.3625152111053467,22.03227424621582
1000,0.0,0,0.7502249971032142,0.5843750029802323,0.0002103045117110014,0.00014711430412717164,0.16196776926517487,0.3,0.5,0.577125,0.5791250000000001,0.5770000000000001,2.319272756576538,22.03227424621582
1000,0.0,1,0.7471499994397164,0.5806250035762787,0.00013583818508777767,0.00010726711479946971,0.25152525305747986,0.275,0.5,0.5740624999999999,0.5780624999999999,0.5718125,2.282787322998047,22.03227424621582
1000,0.0,2,0.7495250090956688,0.5877500027418137,0.0006881896988488734,0.0006216922774910927,0.005870140623301268,0.325,0.4000000059604645,0.577375,0.5792499999999999,0.5818749999999999,2.3595340251922607,22.03227424621582
1000,0.0,3,0.7482999980449676,0.602875004708767,0.0007414342253468931,0.0005406026029959321,0.017558038234710693,0.4,0.5,0.57725,0.579375,0.576,2.3698368072509766,22.03227424621582
1000,0.0,4,0.7532250002026558,0.5848750010132789,0.0003396747342776507,0.0002593349199742079,0.1963064968585968,0.325,0.550000011920929,0.5774375,0.5796875,0.5790624999999999,2.4495136737823486,22.03227424621582
15,0.5,0,1.0,0.8506249979138374,0.7733962535858154,0.47225186228752136,0.04165282100439072,0.35,1.0,0.8863749999999999,0.583375,0.13525,1.8742194175720215,22.03227424621582
15,0.5,1,1.0,0.7990000009536743,0.5169178247451782,0.38062646985054016,0.0011278511956334114,0.35,1.0,0.88325,0.5643750000000001,0.137,2.863406181335449,22.03227424621582
15,0.5,2,1.0,0.8318749986588955,0.7476266026496887,0.564519464969635,0.01949407160282135,0.4,0.9750000238418579,0.8867499999999999,0.57175,0.129375,3.0887317657470703,22.03227424621582
15,0.5,3,1.0,0.8362499967217445,0.6960083246231079,0.49267473816871643,0.003019668161869049,0.375,1.0,0.8873749999999999,0.5806250000000001,0.137125,2.1562280654907227,22.03227424621582
15,0.5,4,1.0,0.8232500001788139,0.6179538369178772,0.6026062369346619,0.04628768563270569,0.35,0.9750000238418579,0.885375,0.5702499999999999,0.13899999999999998,2.1130032539367676,22.03227424621582
50,0.5,0,0.997000002861023,0.8597500011324882,0.3569023609161377,0.22379551827907562,0.036065224558115005,0.35,1.0,0.895875,0.5875,0.11862500000000001,2.4357481002807617,22.03227424621582
50,0.5,1,0.993000003695488,0.8676249980926514,0.30512967705726624,0.21144889295101166,0.005876295268535614,0.35,1.0,0.8942500000000001,0.57,0.11499999999999999,2.189124345779419,22.03227424621582
50,0.5,2,0.9930000066757202,0.86075000166893,0.3136400282382965,0.23170830309391022,0.02340148575603962,0.375,1.0,0.8963750000000001,0.576125,0.11512499999999999,2.4228711128234863,22.03227424621582
50,0.5,3,0.993000005185604,0.8609999984502792,0.33084407448768616,0.20193344354629517,0.015963850542902946,0.425,1.0,0.8936250000000001,0.57375,0.11925,2.0701487064361572,22.03227424621582
50,0.5,4,0.993000005185604,0.8595000028610229,0.3263665735721588,0.21411031484603882,0.04017014056444168,0.4,1.0,0.891875,0.571,0.12149999999999998,2.2186005115509033,22.03227424621582
100,0.5,0,0.9780000150203705,0.8760000020265579,0.2645372450351715,0.15626755356788635,0.015063419938087463,0.45,1.0,0.9006250000000001,0.575375,0.103375,2.188856840133667,22.03227424621582
100,0.5,1,0.9800000116229057,0.8783749938011169,0.26773732900619507,0.1542256772518158,0.06313199549913406,0.4,1.0,0.89875,0.57175,0.113125,2.3917009830474854,22.03227424621582
100,0.5,2,0.9770000129938126,0.8755000025033951,0.258228600025177,0.1480545699596405,0.02264026552438736,0.35,1.0,0.901,0.5745000000000001,0.11187499999999999,1.9485423564910889,22.03227424621582
100,0.5,3,0.9757500112056732,0.868000005185604,0.25086134672164917,0.1520460695028305,0.0041346424259245396,0.35,1.0,0.8936250000000001,0.57225,0.11150000000000002,2.260246753692627,22.03227424621582
